st_id,timest,correct,subject
577659,2021-10-31 16:55:36,1,Vizualization
577659,2021-10-31 16:55:47,1,Math
577659,2021-10-31 16:55:49,1,Math
577659,2021-10-31 16:57:34,0,Math
577659,2021-10-31 16:57:52,0,Vizualization
577659,2021-10-31 16:59:25,0,Vizualization
577659,2021-10-31 16:59:38,1,Math
577659,2021-10-31 16:59:47,1,Math
577659,2021-10-31 17:00:42,0,Math
577659,2021-10-31 17:01:04,1,Vizualization
577659,2021-10-31 17:01:23,0,Math
577659,2021-10-31 17:01:30,0,Vizualization
577659,2021-10-31 17:02:08,0,Math
577659,2021-10-31 17:02:48,1,Vizualization
577659,2021-10-31 17:02:50,1,Math
577659,2021-10-31 17:03:03,1,Vizualization
577659,2021-10-31 17:03:04,0,Vizualization
577659,2021-10-31 17:03:18,1,Math
577659,2021-10-31 17:03:34,1,Math
577659,2021-10-31 17:04:23,1,Vizualization
577659,2021-10-31 17:04:33,0,Vizualization
577659,2021-10-31 17:04:55,1,Math
577659,2021-10-31 17:04:57,1,Vizualization
577659,2021-10-31 17:05:25,1,Vizualization
577659,2021-10-31 17:05:27,0,Vizualization
577659,2021-10-31 17:05:32,1,Vizualization
577659,2021-10-31 17:05:48,0,Math
577659,2021-10-31 17:06:41,1,Vizualization
577659,2021-10-31 17:06:45,0,Vizualization
577659,2021-10-31 17:06:57,0,Vizualization
577659,2021-10-31 17:06:58,0,Math
577659,2021-10-31 17:07:39,1,Math
577659,2021-10-31 17:07:40,1,Vizualization
577659,2021-10-31 17:08:06,1,Vizualization
577659,2021-10-31 17:08:22,0,Math
577659,2021-10-31 17:09:03,0,Math
577659,2021-10-31 17:09:21,0,Math
577659,2021-10-31 17:09:22,0,Vizualization
577659,2021-10-31 17:09:22,1,Vizualization
577659,2021-10-31 17:09:24,1,Vizualization
577659,2021-10-31 17:09:33,0,Vizualization
577659,2021-10-31 17:09:36,1,Vizualization
577659,2021-10-31 17:09:49,0,Math
577659,2021-10-31 17:10:10,1,Math
577659,2021-10-31 17:10:18,1,Vizualization
577659,2021-10-31 17:11:02,1,Math
577659,2021-10-31 17:11:50,0,Math
577659,2021-10-31 17:11:51,0,Vizualization
577659,2021-10-31 17:12:18,1,Vizualization
577659,2021-10-31 17:12:31,1,Math
577659,2021-10-31 17:12:41,0,Vizualization
577659,2021-10-31 17:13:03,0,Vizualization
577659,2021-10-31 17:13:29,0,Math
577659,2021-10-31 17:14:04,0,Vizualization
577659,2021-10-31 17:14:16,1,Math
577659,2021-10-31 17:14:54,1,Vizualization
577659,2021-10-31 17:15:40,1,Vizualization
577659,2021-10-31 17:15:48,1,Math
577659,2021-10-31 17:16:32,1,Vizualization
577659,2021-10-31 17:17:06,0,Math
577659,2021-10-31 17:17:32,0,Vizualization
577659,2021-10-31 17:18:43,0,Vizualization
577659,2021-10-31 17:19:10,1,Vizualization
577659,2021-10-31 17:19:44,0,Vizualization
577659,2021-10-31 17:20:18,1,Math
577659,2021-10-31 17:20:23,1,Math
577659,2021-10-31 17:20:59,1,Math
577659,2021-10-31 17:21:17,0,Vizualization
577659,2021-10-31 17:21:35,0,Math
577659,2021-10-31 17:22:09,0,Vizualization
577659,2021-10-31 17:22:26,1,Math
577659,2021-10-31 17:22:34,1,Vizualization
577659,2021-10-31 17:22:39,1,Vizualization
577659,2021-10-31 17:23:17,1,Math
577659,2021-10-31 17:24:06,1,Vizualization
577659,2021-10-31 17:24:47,1,Math
577659,2021-10-31 17:24:48,0,Math
577659,2021-10-31 17:24:52,1,Vizualization
577659,2021-10-31 17:25:19,1,Vizualization
577659,2021-10-31 17:25:28,0,Vizualization
577659,2021-10-31 17:25:51,1,Vizualization
577659,2021-10-31 17:26:40,1,Math
577659,2021-10-31 17:26:42,1,Math
577659,2021-10-31 17:26:48,1,Math
577659,2021-10-31 17:26:54,1,Vizualization
577659,2021-10-31 17:27:44,1,Math
577659,2021-10-31 17:27:47,1,Vizualization
577659,2021-10-31 17:27:55,1,Math
582593,2021-10-30 13:08:41,1,Math
582593,2021-10-30 13:17:24,1,Math
582593,2021-10-30 13:37:20,1,Math
582593,2021-10-30 13:54:44,1,Theory of probability
582593,2021-10-30 13:56:14,1,Theory of probability
582593,2021-10-30 14:11:29,1,Math
582593,2021-10-30 14:33:51,0,Theory of probability
582593,2021-10-30 14:41:34,0,Theory of probability
582593,2021-10-30 14:51:39,1,Theory of probability
582593,2021-10-30 15:13:49,0,Theory of probability
582593,2021-10-30 15:29:07,1,Math
582593,2021-10-30 15:31:02,0,Theory of probability
582593,2021-10-30 16:02:40,1,Theory of probability
582593,2021-10-30 16:05:41,1,Math
582593,2021-10-30 16:14:10,1,Theory of probability
582593,2021-10-30 16:22:52,1,Theory of probability
582593,2021-10-30 16:37:46,1,Theory of probability
582593,2021-10-30 16:51:30,1,Math
582593,2021-10-30 18:38:31,0,Theory of probability
582593,2021-10-30 18:42:27,1,Math
582593,2021-10-30 19:17:39,1,Math
582593,2021-10-30 19:19:42,1,Theory of probability
582593,2021-10-30 19:27:46,0,Math
582593,2021-10-30 20:44:30,0,Math
582593,2021-10-30 20:51:14,0,Math
582593,2021-10-30 20:56:10,0,Theory of probability
582593,2021-10-30 20:59:11,0,Theory of probability
582593,2021-10-30 21:03:36,1,Math
582593,2021-10-30 21:09:44,0,Math
582593,2021-10-30 21:28:07,0,Theory of probability
582593,2021-10-30 21:28:57,1,Theory of probability
582593,2021-10-30 21:30:35,1,Theory of probability
582593,2021-10-30 21:41:22,0,Theory of probability
582593,2021-10-30 21:41:27,1,Theory of probability
582593,2021-10-30 21:56:45,1,Math
582593,2021-10-30 22:32:13,0,Theory of probability
582593,2021-10-30 22:36:03,0,Math
582593,2021-10-30 22:41:56,0,Math
582593,2021-10-30 22:46:49,0,Math
582593,2021-10-30 23:11:18,0,Theory of probability
582593,2021-10-30 23:12:16,1,Math
582593,2021-10-30 23:29:54,1,Math
582593,2021-10-30 23:32:20,1,Math
582593,2021-10-30 23:33:41,1,Theory of probability
582593,2021-10-30 23:38:05,0,Math
582593,2021-10-30 23:41:13,0,Math
582593,2021-10-30 23:56:03,1,Math
582593,2021-10-31 00:16:12,0,Math
582593,2021-10-31 00:29:42,1,Theory of probability
582593,2021-10-31 00:50:18,0,Math
582593,2021-10-31 00:52:42,0,Theory of probability
582593,2021-10-31 00:56:00,1,Theory of probability
582593,2021-10-31 00:59:04,1,Math
582593,2021-10-31 01:03:12,1,Theory of probability
582593,2021-10-31 01:32:39,0,Theory of probability
582593,2021-10-31 02:07:27,1,Math
582593,2021-10-31 02:08:46,1,Theory of probability
582593,2021-10-31 02:09:38,1,Theory of probability
582593,2021-10-31 02:48:54,0,Math
582593,2021-10-31 03:01:02,0,Theory of probability
582593,2021-10-31 03:35:09,1,Theory of probability
582593,2021-10-31 04:12:04,0,Math
582593,2021-10-31 04:37:36,0,Theory of probability
582593,2021-10-31 04:44:11,1,Theory of probability
582593,2021-10-31 05:39:14,0,Theory of probability
582593,2021-10-31 05:47:37,0,Theory of probability
582593,2021-10-31 06:02:50,1,Theory of probability
582593,2021-10-31 06:31:06,0,Math
582593,2021-10-31 06:36:20,1,Math
582593,2021-10-31 07:02:31,0,Theory of probability
582593,2021-10-31 08:08:44,0,Theory of probability
582593,2021-10-31 08:22:46,0,Theory of probability
582593,2021-10-31 09:18:58,1,Math
582593,2021-10-31 09:44:36,1,Theory of probability
582593,2021-10-31 09:59:43,0,Theory of probability
582593,2021-10-31 10:28:56,0,Math
582593,2021-10-31 10:36:53,0,Math
582593,2021-10-31 11:04:11,0,Theory of probability
582593,2021-10-31 11:06:05,0,Theory of probability
582593,2021-10-31 11:20:20,1,Math
582593,2021-10-31 11:42:45,1,Theory of probability
582593,2021-10-31 11:52:08,0,Theory of probability
582593,2021-10-31 12:13:51,1,Theory of probability
582593,2021-10-31 12:34:03,1,Math
582593,2021-10-31 12:37:41,1,Theory of probability
585384,2021-10-30 13:53:24,0,Statistics
585384,2021-10-30 14:04:58,1,Statistics
585384,2021-10-30 14:46:03,0,Statistics
585384,2021-10-30 14:48:46,1,Statistics
585384,2021-10-30 14:59:51,0,Vizualization
585384,2021-10-30 15:00:22,1,Vizualization
585384,2021-10-30 15:07:09,0,Vizualization
585384,2021-10-30 15:12:11,1,Vizualization
585384,2021-10-30 15:56:41,0,Vizualization
585384,2021-10-30 16:07:06,1,Statistics
585384,2021-10-30 16:08:49,0,Statistics
585384,2021-10-30 16:19:04,0,Statistics
585384,2021-10-30 16:34:00,1,Statistics
585384,2021-10-30 17:04:04,0,Vizualization
585384,2021-10-30 17:06:12,1,Statistics
585384,2021-10-30 17:09:20,0,Vizualization
585384,2021-10-30 17:56:18,1,Statistics
585384,2021-10-30 19:04:10,1,Statistics
585384,2021-10-30 19:04:13,0,Statistics
585384,2021-10-30 19:18:21,0,Vizualization
585384,2021-10-30 19:21:30,1,Vizualization
585384,2021-10-30 19:54:59,1,Vizualization
585384,2021-10-30 20:10:10,1,Vizualization
585384,2021-10-30 21:05:53,0,Statistics
585384,2021-10-30 21:43:31,0,Statistics
585384,2021-10-30 21:55:49,1,Vizualization
585384,2021-10-30 21:56:51,0,Vizualization
585384,2021-10-30 22:03:39,1,Statistics
585384,2021-10-30 22:35:40,0,Statistics
585384,2021-10-30 22:38:27,1,Vizualization
585384,2021-10-30 23:11:24,0,Vizualization
585384,2021-10-30 23:39:54,1,Vizualization
585384,2021-10-31 00:14:58,0,Statistics
585384,2021-10-31 00:39:32,1,Vizualization
585384,2021-10-31 00:49:42,1,Statistics
585384,2021-10-31 02:08:35,0,Statistics
585384,2021-10-31 02:11:08,1,Statistics
585384,2021-10-31 02:53:40,1,Statistics
585384,2021-10-31 03:14:27,0,Statistics
585384,2021-10-31 03:17:26,1,Statistics
585384,2021-10-31 03:31:36,0,Statistics
585384,2021-10-31 03:49:57,0,Vizualization
585384,2021-10-31 04:13:27,1,Vizualization
585384,2021-10-31 04:22:04,1,Statistics
585384,2021-10-31 04:25:55,0,Statistics
585384,2021-10-31 05:00:42,1,Vizualization
585384,2021-10-31 05:03:32,1,Vizualization
585384,2021-10-31 05:17:06,1,Statistics
585384,2021-10-31 05:42:09,1,Vizualization
585384,2021-10-31 06:57:49,1,Statistics
585384,2021-10-31 06:58:41,1,Statistics
585384,2021-10-31 07:12:04,0,Statistics
585384,2021-10-31 07:26:37,1,Statistics
585384,2021-10-31 07:27:49,1,Vizualization
585384,2021-10-31 07:39:36,0,Statistics
585384,2021-10-31 07:43:02,1,Vizualization
585384,2021-10-31 08:12:20,1,Statistics
585384,2021-10-31 08:40:59,0,Vizualization
585384,2021-10-31 09:20:23,0,Statistics
585384,2021-10-31 09:42:58,0,Vizualization
585384,2021-10-31 09:49:12,0,Vizualization
585384,2021-10-31 10:17:38,1,Vizualization
585384,2021-10-31 10:32:19,0,Statistics
585384,2021-10-31 10:45:14,0,Vizualization
585384,2021-10-31 11:11:36,1,Vizualization
585384,2021-10-31 11:12:44,0,Statistics
585384,2021-10-31 11:15:30,1,Statistics
585384,2021-10-31 11:20:47,0,Vizualization
585384,2021-10-31 11:49:31,0,Statistics
585384,2021-10-31 11:57:26,1,Statistics
585384,2021-10-31 12:36:33,0,Statistics
585384,2021-10-31 12:50:41,1,Vizualization
585928,2021-10-30 13:28:34,1,Python
585928,2021-10-30 14:49:05,0,Python
585928,2021-10-30 15:57:13,1,Python
585928,2021-10-30 16:35:15,1,Python
585928,2021-10-30 17:42:49,1,Python
585928,2021-10-30 18:20:39,1,Python
585928,2021-10-30 19:00:00,1,Python
585928,2021-10-30 19:05:13,1,Python
585928,2021-10-30 19:12:12,0,Python
585928,2021-10-30 19:47:12,0,Python
585928,2021-10-30 20:00:45,1,Python
585928,2021-10-30 21:00:24,0,Python
585928,2021-10-30 22:24:48,0,Python
585928,2021-10-30 23:49:55,1,Python
585928,2021-10-30 23:52:16,1,Python
585928,2021-10-31 00:13:58,0,Python
585928,2021-10-31 00:15:03,1,Python
585928,2021-10-31 02:58:56,0,Python
585928,2021-10-31 03:01:53,1,Python
585928,2021-10-31 03:58:05,1,Python
585928,2021-10-31 03:59:55,0,Python
585928,2021-10-31 04:17:20,0,Python
585928,2021-10-31 04:46:40,0,Python
585928,2021-10-31 04:52:30,0,Python
585928,2021-10-31 05:30:30,0,Python
585928,2021-10-31 05:34:37,1,Python
585928,2021-10-31 06:16:50,0,Python
585928,2021-10-31 10:14:21,1,Python
585928,2021-10-31 11:38:04,0,Python
585928,2021-10-31 12:08:37,0,Python
585928,2021-10-31 12:11:54,1,Python
586321,2021-10-30 13:56:14,0,Math
586321,2021-10-30 14:13:00,0,Math
586321,2021-10-30 15:34:49,0,Math
586321,2021-10-30 15:38:24,1,Math
586321,2021-10-30 15:55:37,0,Math
586321,2021-10-30 16:34:31,1,Math
586321,2021-10-30 18:04:18,1,Math
586321,2021-10-30 18:12:16,1,Python
586321,2021-10-30 18:44:18,0,Math
586321,2021-10-30 19:20:30,0,Python
586321,2021-10-30 19:25:32,1,Python
586321,2021-10-30 19:38:44,1,Math
586321,2021-10-30 20:05:32,1,Python
586321,2021-10-30 21:24:12,1,Math
586321,2021-10-30 22:16:18,1,Python
586321,2021-10-30 22:19:41,1,Python
586321,2021-10-30 22:31:02,1,Python
586321,2021-10-30 22:51:57,0,Python
586321,2021-10-31 00:06:30,0,Python
586321,2021-10-31 00:28:33,0,Math
586321,2021-10-31 01:17:10,0,Python
586321,2021-10-31 02:04:36,1,Math
586321,2021-10-31 02:07:48,1,Python
586321,2021-10-31 02:19:28,0,Math
586321,2021-10-31 02:30:06,1,Python
586321,2021-10-31 04:07:26,1,Python
586321,2021-10-31 04:49:32,1,Math
586321,2021-10-31 04:51:57,1,Python
586321,2021-10-31 04:53:28,0,Math
586321,2021-10-31 05:29:40,0,Math
586321,2021-10-31 05:39:06,0,Python
586321,2021-10-31 05:53:24,0,Python
586321,2021-10-31 06:20:02,1,Python
586321,2021-10-31 06:22:52,1,Python
586321,2021-10-31 06:54:28,1,Python
586321,2021-10-31 06:58:49,0,Python
586321,2021-10-31 07:05:19,0,Math
586321,2021-10-31 08:10:28,1,Math
586321,2021-10-31 08:24:15,0,Python
586321,2021-10-31 09:55:30,1,Python
586321,2021-10-31 10:35:16,0,Python
586321,2021-10-31 11:21:12,0,Math
586321,2021-10-31 11:35:37,0,Math
586321,2021-10-31 12:50:52,1,Python
589989,2021-10-30 13:01:27,1,Python
589989,2021-10-30 13:50:25,0,Python
589989,2021-10-30 14:04:22,0,Python
589989,2021-10-30 14:16:40,0,Python
589989,2021-10-30 14:22:38,0,Theory of probability
589989,2021-10-30 14:59:11,0,Python
589989,2021-10-30 15:07:07,1,Python
589989,2021-10-30 15:13:45,1,Python
589989,2021-10-30 16:06:20,0,Python
589989,2021-10-30 16:15:47,0,Python
589989,2021-10-30 16:56:57,0,Python
589989,2021-10-30 17:00:25,0,Theory of probability
589989,2021-10-30 18:06:37,0,Python
589989,2021-10-30 18:51:23,0,Python
589989,2021-10-30 19:26:48,1,Theory of probability
589989,2021-10-30 19:34:03,0,Python
589989,2021-10-30 20:53:16,1,Theory of probability
589989,2021-10-30 21:00:07,0,Theory of probability
589989,2021-10-30 21:21:35,0,Python
589989,2021-10-30 21:51:40,0,Python
589989,2021-10-30 21:59:27,0,Python
589989,2021-10-30 22:26:53,0,Python
589989,2021-10-30 22:26:58,1,Python
589989,2021-10-30 22:39:22,0,Theory of probability
589989,2021-10-30 23:03:04,0,Python
589989,2021-10-31 00:45:09,1,Python
589989,2021-10-31 00:52:13,1,Python
589989,2021-10-31 01:08:38,1,Theory of probability
589989,2021-10-31 01:50:23,1,Python
589989,2021-10-31 01:50:30,1,Python
589989,2021-10-31 02:09:58,1,Theory of probability
589989,2021-10-31 02:23:59,1,Python
589989,2021-10-31 03:41:52,1,Python
589989,2021-10-31 04:22:53,0,Python
589989,2021-10-31 04:58:51,1,Python
589989,2021-10-31 05:28:45,1,Python
589989,2021-10-31 06:12:26,1,Python
589989,2021-10-31 07:07:17,0,Python
589989,2021-10-31 07:18:30,0,Python
589989,2021-10-31 07:36:22,0,Theory of probability
589989,2021-10-31 07:56:59,1,Python
589989,2021-10-31 08:23:56,1,Python
589989,2021-10-31 08:26:52,0,Theory of probability
589989,2021-10-31 08:39:17,1,Python
589989,2021-10-31 09:46:43,1,Python
589989,2021-10-31 10:14:20,0,Python
589989,2021-10-31 10:23:38,0,Python
589989,2021-10-31 10:26:11,0,Python
589989,2021-10-31 10:40:38,1,Theory of probability
589989,2021-10-31 11:05:48,1,Python
589989,2021-10-31 11:32:19,0,Theory of probability
589989,2021-10-31 11:54:04,1,Theory of probability
589989,2021-10-31 12:15:36,0,Python
589989,2021-10-31 16:32:12,1,Python
589989,2021-10-31 16:32:19,1,Theory of probability
589989,2021-10-31 16:33:11,1,Theory of probability
589989,2021-10-31 16:34:00,1,Theory of probability
589989,2021-10-31 16:34:29,1,Python
589989,2021-10-31 16:35:11,1,Python
589989,2021-10-31 16:35:35,1,Python
589989,2021-10-31 16:35:46,1,Python
589989,2021-10-31 16:35:58,1,Python
589989,2021-10-31 16:36:02,1,Theory of probability
589989,2021-10-31 16:37:20,0,Python
589989,2021-10-31 16:37:24,0,Python
589989,2021-10-31 16:38:36,1,Theory of probability
589989,2021-10-31 16:39:40,0,Python
589989,2021-10-31 16:39:40,1,Theory of probability
589989,2021-10-31 16:42:07,1,Python
589989,2021-10-31 16:43:55,0,Python
589989,2021-10-31 16:44:59,1,Python
589989,2021-10-31 16:45:26,1,Theory of probability
589989,2021-10-31 16:45:45,1,Theory of probability
589989,2021-10-31 16:46:44,1,Python
589989,2021-10-31 16:46:49,0,Theory of probability
589989,2021-10-31 16:47:11,0,Python
589989,2021-10-31 16:47:18,1,Theory of probability
589989,2021-10-31 16:47:38,0,Theory of probability
589989,2021-10-31 16:47:42,1,Theory of probability
589989,2021-10-31 16:47:53,1,Python
589989,2021-10-31 16:49:25,0,Python
589989,2021-10-31 16:49:25,1,Theory of probability
589989,2021-10-31 16:49:49,1,Python
589989,2021-10-31 16:50:48,1,Python
589989,2021-10-31 16:52:54,0,Python
589989,2021-10-31 16:53:10,1,Theory of probability
589989,2021-10-31 16:53:28,0,Python
589989,2021-10-31 16:54:49,0,Theory of probability
589989,2021-10-31 16:55:44,0,Python
589989,2021-10-31 16:56:54,1,Theory of probability
589989,2021-10-31 16:58:07,1,Python
589989,2021-10-31 16:58:18,1,Python
589989,2021-10-31 16:58:28,1,Python
589989,2021-10-31 16:59:07,1,Theory of probability
589989,2021-10-31 17:00:02,0,Theory of probability
589989,2021-10-31 17:00:23,0,Theory of probability
589989,2021-10-31 17:00:29,0,Theory of probability
589989,2021-10-31 17:01:27,0,Theory of probability
589989,2021-10-31 17:03:19,1,Theory of probability
589989,2021-10-31 17:03:28,0,Python
589989,2021-10-31 17:03:53,0,Theory of probability
589989,2021-10-31 17:03:54,1,Theory of probability
589989,2021-10-31 17:04:38,1,Python
589989,2021-10-31 17:05:26,1,Theory of probability
589989,2021-10-31 17:05:55,0,Python
589989,2021-10-31 17:07:55,1,Python
589989,2021-10-31 17:08:04,0,Theory of probability
589989,2021-10-31 17:08:12,0,Theory of probability
589989,2021-10-31 17:09:12,0,Python
589989,2021-10-31 17:09:33,0,Theory of probability
589989,2021-10-31 17:09:42,1,Theory of probability
589989,2021-10-31 17:11:05,0,Python
589989,2021-10-31 17:11:08,1,Python
589989,2021-10-31 17:12:26,0,Theory of probability
589989,2021-10-31 17:13:22,1,Theory of probability
589989,2021-10-31 17:13:38,0,Theory of probability
589989,2021-10-31 17:14:29,0,Python
589989,2021-10-31 17:14:32,0,Python
589989,2021-10-31 17:15:21,0,Python
589989,2021-10-31 17:15:27,1,Python
589989,2021-10-31 17:15:38,0,Python
589989,2021-10-31 17:16:11,1,Python
589989,2021-10-31 17:16:19,1,Theory of probability
589989,2021-10-31 17:18:33,0,Theory of probability
589989,2021-10-31 17:18:48,0,Theory of probability
589989,2021-10-31 17:19:07,1,Python
589989,2021-10-31 17:19:18,1,Theory of probability
589989,2021-10-31 17:20:02,1,Theory of probability
589989,2021-10-31 17:20:41,0,Theory of probability
589989,2021-10-31 17:24:21,0,Theory of probability
589989,2021-10-31 17:27:04,1,Theory of probability
589989,2021-10-31 17:27:22,1,Python
589989,2021-10-31 17:29:35,0,Python
591725,2021-10-30 13:34:16,1,Vizualization
591725,2021-10-30 14:00:27,0,Theory of probability
591725,2021-10-30 14:33:15,0,Theory of probability
591725,2021-10-30 15:43:21,0,Vizualization
591725,2021-10-30 17:48:54,0,Vizualization
591725,2021-10-30 17:50:35,0,Vizualization
591725,2021-10-30 18:29:53,0,Theory of probability
591725,2021-10-30 18:30:48,1,Theory of probability
591725,2021-10-30 20:31:11,1,Theory of probability
591725,2021-10-30 20:31:30,0,Vizualization
591725,2021-10-30 21:43:14,0,Theory of probability
591725,2021-10-30 21:53:41,0,Vizualization
591725,2021-10-30 22:14:05,1,Vizualization
591725,2021-10-30 23:23:06,0,Theory of probability
591725,2021-10-31 00:21:15,0,Theory of probability
591725,2021-10-31 02:49:08,1,Vizualization
591725,2021-10-31 03:06:05,0,Theory of probability
591725,2021-10-31 03:08:37,1,Theory of probability
591725,2021-10-31 03:10:39,1,Theory of probability
591725,2021-10-31 03:23:12,1,Theory of probability
591725,2021-10-31 05:29:17,1,Theory of probability
591725,2021-10-31 06:37:05,0,Theory of probability
591725,2021-10-31 07:57:32,0,Theory of probability
591725,2021-10-31 09:23:28,1,Vizualization
591725,2021-10-31 09:34:50,0,Theory of probability
591725,2021-10-31 10:53:19,0,Vizualization
591725,2021-10-31 11:09:47,1,Theory of probability
594177,2021-10-30 13:04:54,1,Vizualization
594177,2021-10-30 13:35:23,0,Statistics
594177,2021-10-30 14:10:22,0,Statistics
594177,2021-10-30 14:29:34,0,Statistics
594177,2021-10-30 15:05:51,1,Vizualization
594177,2021-10-30 15:24:24,0,Vizualization
594177,2021-10-30 15:55:27,1,Statistics
594177,2021-10-30 16:17:06,1,Statistics
594177,2021-10-30 16:34:40,0,Vizualization
594177,2021-10-30 16:45:34,0,Statistics
594177,2021-10-30 16:54:57,0,Vizualization
594177,2021-10-30 16:56:46,0,Statistics
594177,2021-10-30 17:12:51,1,Statistics
594177,2021-10-30 17:43:13,1,Statistics
594177,2021-10-30 17:50:50,0,Vizualization
594177,2021-10-30 17:59:45,0,Statistics
594177,2021-10-30 18:20:17,0,Vizualization
594177,2021-10-30 18:24:55,1,Statistics
594177,2021-10-30 18:25:07,0,Vizualization
594177,2021-10-30 18:25:16,1,Vizualization
594177,2021-10-30 19:21:14,1,Statistics
594177,2021-10-30 19:35:03,1,Statistics
594177,2021-10-30 20:00:36,0,Statistics
594177,2021-10-30 20:45:12,1,Vizualization
594177,2021-10-30 21:39:37,1,Vizualization
594177,2021-10-30 21:43:42,1,Statistics
594177,2021-10-30 22:22:08,1,Vizualization
594177,2021-10-30 22:28:35,0,Vizualization
594177,2021-10-31 00:47:45,1,Statistics
594177,2021-10-31 01:31:15,1,Statistics
594177,2021-10-31 01:59:05,0,Statistics
594177,2021-10-31 03:23:55,1,Statistics
594177,2021-10-31 04:25:32,0,Statistics
594177,2021-10-31 04:43:29,0,Statistics
594177,2021-10-31 04:50:19,1,Statistics
594177,2021-10-31 05:21:37,0,Vizualization
594177,2021-10-31 05:31:11,0,Statistics
594177,2021-10-31 05:44:23,0,Statistics
594177,2021-10-31 06:36:04,0,Vizualization
594177,2021-10-31 07:09:03,1,Statistics
594177,2021-10-31 07:23:23,1,Statistics
594177,2021-10-31 07:27:19,0,Vizualization
594177,2021-10-31 07:29:05,1,Statistics
594177,2021-10-31 08:01:11,1,Statistics
594177,2021-10-31 08:29:50,0,Statistics
594177,2021-10-31 10:49:53,0,Vizualization
594177,2021-10-31 11:21:11,0,Statistics
594177,2021-10-31 11:44:23,1,Statistics
594177,2021-10-31 11:48:17,0,Statistics
594177,2021-10-31 12:17:22,0,Vizualization
594177,2021-10-31 12:24:02,1,Statistics
594177,2021-10-31 12:39:53,1,Vizualization
602141,2021-10-30 13:04:10,1,Math
602141,2021-10-30 13:42:23,0,Math
602141,2021-10-30 19:36:18,1,Math
602141,2021-10-30 19:53:39,0,Math
602141,2021-10-30 23:37:51,0,Math
602141,2021-10-31 01:35:50,0,Math
602141,2021-10-31 01:49:27,1,Math
602141,2021-10-31 04:15:27,0,Math
602141,2021-10-31 06:08:01,1,Math
602141,2021-10-31 07:53:04,1,Math
602141,2021-10-31 08:49:52,0,Math
602141,2021-10-31 08:54:35,1,Math
602141,2021-10-31 11:56:19,0,Math
606026,2021-10-30 13:08:25,1,Python
606026,2021-10-30 13:51:01,0,Python
606026,2021-10-30 14:31:34,0,Python
606026,2021-10-30 15:39:30,0,Python
606026,2021-10-30 17:40:42,0,Python
606026,2021-10-30 19:03:30,0,Python
606026,2021-10-31 01:45:19,1,Python
606026,2021-10-31 01:51:37,0,Python
606026,2021-10-31 02:09:15,1,Python
606026,2021-10-31 02:36:18,1,Python
606026,2021-10-31 06:10:51,0,Python
606026,2021-10-31 06:43:42,1,Python
606026,2021-10-31 07:31:45,0,Python
606026,2021-10-31 11:15:17,1,Python
606026,2021-10-31 11:18:17,1,Python
609528,2021-10-30 13:22:43,1,Vizualization
609528,2021-10-30 15:36:44,1,Theory of probability
609528,2021-10-30 17:21:37,0,Theory of probability
609528,2021-10-30 18:27:48,0,Vizualization
609528,2021-10-30 18:39:24,0,Theory of probability
609528,2021-10-30 18:56:33,1,Vizualization
609528,2021-10-30 20:53:48,1,Math
609528,2021-10-30 21:02:35,0,Vizualization
609528,2021-10-30 21:05:37,1,Theory of probability
609528,2021-10-30 23:43:01,1,Math
609528,2021-10-31 00:12:57,0,Theory of probability
609528,2021-10-31 01:32:05,0,Theory of probability
609528,2021-10-31 02:46:15,0,Math
609528,2021-10-31 03:02:29,0,Vizualization
609528,2021-10-31 04:11:12,1,Vizualization
609528,2021-10-31 04:23:54,1,Vizualization
609528,2021-10-31 05:37:31,0,Theory of probability
609528,2021-10-31 05:37:41,1,Theory of probability
609528,2021-10-31 06:05:29,0,Theory of probability
609528,2021-10-31 07:55:40,0,Math
609528,2021-10-31 08:21:35,0,Vizualization
609528,2021-10-31 09:26:38,1,Math
609528,2021-10-31 11:21:34,0,Theory of probability
609528,2021-10-31 11:52:32,1,Vizualization
609528,2021-10-31 12:00:14,1,Theory of probability
609528,2021-10-31 12:20:13,1,Vizualization
609528,2021-10-31 12:46:56,0,Vizualization
609528,2021-10-31 12:53:27,1,Vizualization
615069,2021-10-30 16:09:08,1,Statistics
615069,2021-10-30 20:21:36,0,Statistics
615069,2021-10-31 01:12:44,0,Statistics
615069,2021-10-31 03:07:03,1,Statistics
615069,2021-10-31 03:22:51,1,Statistics
615069,2021-10-31 06:56:54,0,Statistics
615069,2021-10-31 08:30:07,0,Statistics
615069,2021-10-31 09:13:23,1,Statistics
615069,2021-10-31 09:37:34,1,Statistics
615069,2021-10-31 10:02:02,0,Statistics
615069,2021-10-31 10:21:43,0,Statistics
615069,2021-10-31 11:13:15,1,Statistics
615657,2021-10-30 16:44:01,1,Vizualization
615657,2021-10-30 23:03:10,0,Vizualization
615657,2021-10-30 23:34:54,1,Vizualization
615657,2021-10-30 23:40:50,1,Vizualization
615657,2021-10-31 07:48:47,0,Vizualization
615657,2021-10-31 09:57:45,0,Vizualization
617141,2021-10-30 13:08:27,1,Python
617141,2021-10-30 13:39:14,1,Vizualization
617141,2021-10-30 14:08:41,1,Vizualization
617141,2021-10-30 14:30:42,0,Vizualization
617141,2021-10-30 15:02:39,0,Vizualization
617141,2021-10-30 15:14:05,1,Vizualization
617141,2021-10-30 15:25:04,1,Vizualization
617141,2021-10-30 16:51:39,1,Vizualization
